"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,9,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",49.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",81.00,4.00,1.70,0.00,2.30,0.00,0.00,0.00,0.00,127.00,70.00,0.00,57.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",2977.00,130.00,67.91,4.26,33.96,1.74,22.12,1.00,0.00,10260.00,7043.00,153.00,957.00,82.00,2025.00,
2020,9,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",230.00,11.00,4.36,0.00,4.33,0.00,2.30,0.00,0.00,425.00,125.00,0.00,150.00,0.00,150.00,
2020,9,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",120.00,3.00,1.91,0.00,1.09,0.00,0.00,0.00,0.00,136.00,108.00,0.00,28.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",32.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",20.00,2.00,0.48,0.00,1.52,0.00,0.00,0.00,0.00,43.00,12.00,0.00,31.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",109.00,5.00,3.81,0.00,1.19,0.00,0.00,0.00,0.00,153.00,127.00,0.00,26.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",110.00,3.00,0.93,0.00,1.52,0.00,0.56,0.00,0.00,88.00,30.00,0.00,33.00,0.00,25.00,
2020,9,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",60.00,2.00,1.00,0.09,0.00,0.00,0.91,0.00,0.00,197.00,16.00,16.00,0.00,0.00,165.00,
2020,9,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",470.00,37.00,20.06,0.54,14.04,0.00,2.35,1.00,1.00,1836.00,1239.00,53.00,438.00,0.00,106.00,
2020,9,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",170.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,170.00,152.00,0.00,18.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",156.00,4.00,2.00,0.00,1.03,0.00,0.97,0.00,0.00,103.00,54.00,0.00,21.00,0.00,28.00,
2020,9,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",404.00,25.00,6.29,1.51,14.48,0.75,1.96,0.00,1.00,1310.00,666.00,87.00,418.00,42.00,97.00,
2020,9,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",200.00,9.00,5.74,0.00,2.26,0.00,1.00,0.00,0.00,266.00,191.00,0.00,49.00,0.00,26.00,
2020,9,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",488.00,31.00,14.79,1.57,12.53,0.00,2.11,0.00,0.00,1017.00,518.00,77.00,304.00,0.00,118.00,
2020,9,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",170.00,3.00,2.41,0.00,0.09,0.00,0.50,0.00,0.00,84.00,74.00,0.00,2.00,0.00,8.00,
2020,9,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",171.00,8.00,2.77,2.94,2.06,0.00,0.23,18.00,0.00,1201.00,98.00,934.00,164.00,0.00,5.00,
2020,9,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,77.00,58.00,0.00,0.00,0.00,19.00,
2020,9,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",260.00,6.00,5.55,0.00,0.00,0.00,0.45,0.00,0.00,226.00,211.00,0.00,0.00,0.00,15.00,
2020,9,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",173.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,122.00,107.00,0.00,0.00,0.00,15.00,
2020,9,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",60.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,210.00,172.00,0.00,38.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",207.00,7.00,3.75,0.00,3.25,0.00,0.00,0.00,0.00,181.00,123.00,0.00,58.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",466.00,25.00,16.09,2.00,6.91,0.00,0.00,0.00,0.00,1141.00,839.00,64.00,238.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",118.00,10.00,5.42,0.00,2.82,0.00,1.76,0.00,0.00,380.00,269.00,0.00,69.00,0.00,42.00,
2020,9,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",229.00,6.00,3.27,0.00,2.00,0.00,0.73,0.00,1.00,183.00,123.00,0.00,49.00,0.00,11.00,
2020,9,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",173.00,6.00,4.75,0.00,1.25,0.00,0.00,0.00,0.00,185.00,166.00,0.00,19.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1738.00,88.00,31.43,1.69,41.23,0.00,13.65,1.00,1.00,3594.00,1523.00,224.00,1134.00,0.00,713.00,
2020,9,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",592.00,34.00,14.32,1.48,14.20,0.00,4.00,1.00,0.00,1567.00,790.00,208.00,401.00,0.00,168.00,
2020,9,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",60.00,3.00,1.65,0.41,0.76,0.00,0.19,0.00,0.00,64.00,31.00,11.00,17.00,0.00,5.00,
2020,9,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",90.00,3.00,1.85,0.00,1.15,0.00,0.00,0.00,0.00,194.00,156.00,0.00,38.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3455.00,242.00,82.52,6.94,92.71,0.00,59.83,2.00,13.00,15518.00,6607.00,573.00,2818.00,0.00,5520.00,
2020,9,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",232.00,27.00,16.91,1.13,4.92,0.00,4.04,1.00,0.00,1581.00,891.00,164.00,175.00,0.00,351.00,
2020,9,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",111.00,4.00,2.87,0.00,0.13,0.00,1.00,0.00,1.00,593.00,141.00,0.00,9.00,0.00,443.00,
2020,9,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",126.00,6.00,3.15,0.00,2.13,0.00,0.72,0.00,0.00,191.00,105.00,0.00,72.00,0.00,14.00,
2020,9,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",140.00,5.00,3.22,0.00,0.53,0.00,1.25,0.00,0.00,134.00,102.00,0.00,13.00,0.00,19.00,
2020,9,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",31.00,1.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,29.00,0.00,0.00,29.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",414.00,20.00,12.56,0.00,4.92,1.00,1.52,0.00,0.00,941.00,689.00,0.00,130.00,35.00,87.00,
2020,9,"DL","Delta Air Lines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",90.00,5.00,3.70,0.00,0.30,0.00,1.00,0.00,0.00,233.00,152.00,0.00,17.00,0.00,64.00,
2020,9,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",30.00,1.00,0.75,0.00,0.00,0.00,0.25,0.00,0.00,24.00,18.00,0.00,0.00,0.00,6.00,
2020,9,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",172.00,11.00,7.01,3.00,0.23,0.00,0.76,2.00,1.00,1614.00,241.00,1340.00,8.00,0.00,25.00,
2020,9,"EV","ExpressJet Airlines LLC","AEX","Alexandria, LA: Alexandria International",12.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,30.00,
2020,9,"EV","ExpressJet Airlines LLC","AMA","Amarillo, TX: Rick Husband Amarillo International",,,,,,,,,,,,,,,,
2020,9,"EV","ExpressJet Airlines LLC","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",80.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","BRO","Brownsville, TX: Brownsville South Padre Island International",67.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,68.00,22.00,0.00,46.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",68.00,7.00,3.36,0.00,1.91,0.00,1.73,0.00,0.00,374.00,189.00,0.00,36.00,0.00,149.00,
2020,9,"EV","ExpressJet Airlines LLC","CLL","College Station/Bryan, TX: Easterwood Field",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","CRP","Corpus Christi, TX: Corpus Christi International",66.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,121.00,105.00,0.00,16.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","DSM","Des Moines, IA: Des Moines International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","ECP","Panama City, FL: Northwest Florida Beaches International",44.00,3.00,1.66,0.00,1.34,0.00,0.00,1.00,0.00,130.00,90.00,0.00,40.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","ELP","El Paso, TX: El Paso International",26.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","FAR","Fargo, ND: Hector International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",56.00,5.00,3.00,0.00,2.00,0.00,0.00,3.00,0.00,139.00,72.00,0.00,67.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","GRK","Killeen, TX: Robert Gray AAF",11.00,3.00,0.24,1.00,1.76,0.00,0.00,0.00,0.00,63.00,5.00,16.00,42.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","HOB","Hobbs, NM: Lea County Regional",6.00,2.00,0.72,0.00,0.66,0.00,0.62,0.00,0.00,78.00,28.00,0.00,27.00,0.00,23.00,
2020,9,"EV","ExpressJet Airlines LLC","HRL","Harlingen/San Benito, TX: Valley International",66.00,7.00,2.89,0.00,3.49,0.00,0.62,0.00,0.00,250.00,81.00,0.00,140.00,0.00,29.00,
2020,9,"EV","ExpressJet Airlines LLC","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","IAH","Houston, TX: George Bush Intercontinental/Houston",1170.00,63.00,10.46,0.21,42.78,0.00,9.55,27.00,2.00,4770.00,974.00,15.00,3327.00,0.00,454.00,
2020,9,"EV","ExpressJet Airlines LLC","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",16.00,2.00,1.39,0.00,0.61,0.00,0.00,0.00,0.00,113.00,62.00,0.00,51.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","IND","Indianapolis, IN: Indianapolis International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LBB","Lubbock, TX: Lubbock Preston Smith International",58.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,59.00,0.00,0.00,59.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LCH","Lake Charles, LA: Lake Charles Regional",20.00,1.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LEX","Lexington, KY: Blue Grass",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",73.00,6.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,162.00,19.00,0.00,143.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","LRD","Laredo, TX: Laredo International",22.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","MAF","Midland/Odessa, TX: Midland International Air and Space Port",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","MEM","Memphis, TN: Memphis International",26.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",68.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,230.00,67.00,0.00,61.00,0.00,102.00,
2020,9,"EV","ExpressJet Airlines LLC","MLU","Monroe, LA: Monroe Regional",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","MOB","Mobile, AL: Mobile Regional",70.00,6.00,2.53,1.00,2.47,0.00,0.00,7.00,0.00,242.00,62.00,65.00,115.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","OKC","Oklahoma City, OK: Will Rogers World",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","OMA","Omaha, NE: Eppley Airfield",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","ORD","Chicago, IL: Chicago O'Hare International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","PIA","Peoria, IL: General Downing - Peoria International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","PNS","Pensacola, FL: Pensacola International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","SDF","Louisville, KY: Louisville Muhammad Ali International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","SHV","Shreveport, LA: Shreveport Regional",53.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,79.00,57.00,0.00,22.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","TUL","Tulsa, OK: Tulsa International",35.00,2.00,0.73,0.00,1.09,0.00,0.18,0.00,0.00,81.00,24.00,0.00,51.00,0.00,6.00,
2020,9,"EV","ExpressJet Airlines LLC","TYS","Knoxville, TN: McGhee Tyson",86.00,3.00,2.81,0.00,0.19,0.00,0.00,0.00,0.00,85.00,78.00,0.00,7.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",28.00,1.00,0.52,0.00,0.48,0.00,0.00,3.00,0.00,21.00,11.00,0.00,10.00,0.00,0.00,
2020,9,"EV","ExpressJet Airlines LLC","XNA","Fayetteville, AR: Northwest Arkansas Regional",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","ALB","Albany, NY: Albany International",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",182.00,9.00,4.93,0.00,3.07,0.00,1.00,0.00,0.00,235.00,128.00,0.00,86.00,0.00,21.00,
2020,9,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",45.00,4.00,1.00,0.00,0.00,0.00,3.00,0.00,1.00,120.00,28.00,0.00,0.00,0.00,92.00,
2020,9,"F9","Frontier Airlines Inc.","BDL","Hartford, CT: Bradley International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BIL","Billings, MT: Billings Logan International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",11.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,29.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BKG","Branson, MO: Branson Airport",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",42.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BTV","Burlington, VT: Burlington International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",15.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,230.00,82.00,0.00,148.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",215.00,26.00,10.32,4.00,9.66,0.00,2.02,0.00,0.00,999.00,372.00,170.00,273.00,0.00,184.00,
2020,9,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",50.00,4.00,0.93,0.00,1.07,0.00,2.00,0.00,0.00,105.00,40.00,0.00,19.00,0.00,46.00,
2020,9,"F9","Frontier Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",40.00,5.00,2.10,0.00,1.03,0.00,1.87,0.00,0.00,182.00,64.00,0.00,48.00,0.00,70.00,
2020,9,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",181.00,13.00,6.17,0.83,3.01,0.00,3.00,0.00,0.00,642.00,205.00,19.00,162.00,0.00,256.00,
2020,9,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",57.00,6.00,1.29,0.00,3.74,0.00,0.97,0.00,0.00,244.00,31.00,0.00,141.00,0.00,72.00,
2020,9,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1821.00,89.00,33.08,1.89,37.66,0.00,16.37,3.00,2.00,4757.00,1904.00,77.00,1623.00,0.00,1153.00,
2020,9,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",80.00,4.00,1.02,0.00,2.98,0.00,0.00,0.00,1.00,186.00,107.00,0.00,79.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",57.00,4.00,1.00,0.00,2.72,0.00,0.28,0.00,0.00,216.00,140.00,0.00,71.00,0.00,5.00,
2020,9,"F9","Frontier Airlines Inc.","ELP","El Paso, TX: El Paso International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",54.00,6.00,3.50,0.00,1.67,0.00,0.83,0.00,0.00,265.00,171.00,0.00,41.00,0.00,53.00,
2020,9,"F9","Frontier Airlines Inc.","FAR","Fargo, ND: Hector International",16.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","GEG","Spokane, WA: Spokane International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",18.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,15.00,
2020,9,"F9","Frontier Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,64.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",76.00,5.00,2.01,0.00,2.00,0.00,0.99,0.00,0.00,209.00,40.00,0.00,74.00,0.00,95.00,
2020,9,"F9","Frontier Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",40.00,4.00,1.66,0.00,1.10,0.00,1.24,0.00,0.00,249.00,80.00,0.00,30.00,0.00,139.00,
